"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Europe & Central Asia (excluding high income)","ECA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2766784037768","18.4935006386221","19.8968465653117","18.8275180340258","21.8941573000356","20.0392615593311","20.988351646206","21.7627621760292","23.1153369352832","21.919836431529","23.6107123852932","25.2764788967286","26.5266852696174","25.4382423818505","26.1112614253795","22.9689823307734","23.2132060584212","24.4016946154219","24.1074315696559","23.8083949280824","24.5728664156591","24.9139758226467","23.8555083950661","24.9936307230315","26.6827835861198","25.2159150120215","25.2384967633372","27.6481038350137","28.4774539537456","25.0651046671137",
"Europe & Central Asia","ECS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","23.7870646131866","24.1789161459601","24.340247414866","24.6479262336711","24.501586990416","23.3693030453768","22.1607777918651","21.7556848403049","21.8782693246468","22.5946010320177","22.8966769105658","23.3538199061756","22.3490057607515","23.3386106509326","23.4289121857589","22.979966494467","22.0320641756424","21.1075881543532","20.6706567871231","22.0468499845885","22.4162706023633","22.2673234975536","22.226282736616","22.5189141154441","22.6707395287527","23.6434614035757","23.2794562133413","22.6079969029723","22.2201997218862","22.9480074646286","23.3117314356437","24.0302018457831","24.2204041532483","23.1242347445606","20.4466041613023","21.6183057766254","22.4094375544164","21.9221957944036","21.698751579283","22.1417972396842","22.6979497484373","22.6115424076221","23.3290085524529","23.9265469256901","23.9686169441339","23.0531118458521","25.370144284901","24.3505949146024","23.8981077092801",
"Ecuador","ECU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","17.8794270291957","21.2003967694218","20.8587969970429","19.8763903472036","21.3845449750497","21.7692436007338","13.7452017288896","15.8579276412089","14.0697054874681","16.885321483607","15.2034650540678","11.7580638489242","12.7512549183136","13.4171976934883","17.7641514136087","18.2671643725713","21.5744472922625","14.7818987579433","15.3466003187425","14.5122895286894","16.761081162761","16.9182367205708","14.9401765187569","22.0733583900547","26.6257583769237","18.8190549429934","17.8123943104332","18.0426523058888","18.9706469674802","22.9056034667575","26.514695690441","27.3517025429357","30.4874579063576","24.8835097996825","24.8168020642268","27.5956978464112","27.0560358759764","27.2669540464466","26.5544051178952","20.625722767962","21.2593737638321","22.0809584801112","21.1907764792618","20.7652351978234","19.8138383304761","23.8102264095045","24.1330157887333","23.5146465240072",
"Egypt, Arab Rep.","EGY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","20.8063089587872","24.4066088166416","22.5631025043148","21.3143219933889","22.1202477972871","22.0569286733091","28.0338664547283","27.6476294391494","22.8556128303332","20.2593956268222","25.9905145631068","27.3658424860854","26.3576517827627","31.6841203549061","34.9279011555556","35.4756305535586","31.6250278350515","23.9266281142857","22.2434419607843","18.7518298169137","17.7369398270026","18.9593597773138","18.895144213264","17.5838734195825","18.6106710342905","18.4079875956717","18.6480958083832","21.1122192458273","21.8422921077066","22.9767362797474","23.5552982008593","23.6235008375209","16.8398420648628","17.9503889441406","16.8687182554154","12.8782110228698","13.6832216190067","11.8849607981221","9.59346470804861","9.71004152210822","12.4765276949588","16.0827781063821","17.1724247319514","13.4533918343465","10.8540257387702","12.7540771437679","11.1760243124625",
"Euro area","EMU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","23.8478828584167","24.1660037021059","23.8850189400587","24.3233599388953","24.1293095119746","23.0317502133968","21.2375336428375","20.9229011118392","21.0706078426274","21.6221191200453","21.7835656193552","22.6971196325818","22.3014523283641","23.2907672460835","23.6317400443624","23.8117700614754","23.1338943244935","22.3410928742153","21.6451915262082","21.8591373795927","22.850617972705","22.6237547078096","23.1385260533058","23.3847289318179","22.8913583075174","22.6738257825011","22.6446132444239","22.2868541719106","21.7028145829318","22.5823597462993","22.4512307105708","23.2990570328113","23.9697350128837","22.7059226207823","20.3748950562992","20.9380543073841","21.6679032544946","21.3882201690368","21.6008544437371","22.0697393273211","22.6470700698833","23.1531534798931","23.6526629838589","24.1206111973225","24.3444472262563","23.1185083758289","24.9912937961609","23.0826337082717","23.7379356165984",
"Eritrea","ERI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.475433649171","41.268903503718","54.393767130147","19.1063021244171","18.911646442314","35.1026268216127","6.29329948635507","17.3169978982101","15.8207194669292","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","25.1904929004208","22.6099156030925","23.0242282632573","23.6291617128287","22.6665009027262","20.5749506251191","18.579664582684","18.6540357660915","18.486901763922","20.1695622390799","20.9685857081074","21.8850731166842","21.7840879193147","22.9294802115657","22.3923588870411","21.8991594934581","21.2921005487102","19.438270448042","19.2838103383851","18.7987654865896","21.4090036587194","21.0900207453317","22.1645598174685","22.8127435936867","22.3939631942376","22.4159334720078","22.1237053075835","22.9780279005055","23.6043491014312","22.7515018820312","22.04535700234","21.6011850883505","20.8489612018316","19.3389047895266","18.9476093696491","18.3252519137565","17.5382093126954","18.1963180283559","18.992030823115","19.2945092180046","20.6424255917729","21.5328960092291","21.8000807808234","21.9958472236967","22.4617143416551","20.5901279709421","21.6753159959636","21.0502012358731","23.3168180892991",
"Estonia","EST","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9773018040642","16.5402366301585","19.0395676912415","20.3771867678423","19.0544753484514","21.7257377215143","21.1778470724019","23.7709564067745","23.1447331879737","21.9493138550131","21.9231926722633","22.2419474586789","24.2500374205425","24.5884454657494","24.3484978013959","23.435445332396","23.7495667679197","23.3553362858611","26.3947830998057","26.2546765452171","25.7590817333901","25.8474582593589","24.5651407354592","23.9188833040872","26.1880439815039","26.4323994483888","26.5580733060463","25.6643485218334","27.2491644591325","24.5689918734199","23.381514836491",
"Ethiopia","ETH","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5582758195662","30.9122556145166","28.3347635910272","31.4503317800952","29.5221595369335","30.9532040245138","30.590012549498","33.1630792376089","29.0304503786542","27.129107081382","25.0785653427702","21.5541374091234","19.1764060457043",
"European Union","EUU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","23.9060875532939","24.0888385966085","23.693970191685","24.0847990245699","23.887496971956","22.8792087736599","21.1047897725732","20.7515864283907","21.0208061395596","21.6888527426986","21.8178086344024","22.7180977105559","22.3766522523561","23.3287680915124","23.6674380300833","23.7048259761401","22.9561495551423","22.0409836167147","21.3882218096184","21.7686762700674","22.8420765581413","22.5053224978067","22.9798976251896","23.243596449906","22.7784992104358","22.6368056821469","22.6375555535676","22.2056381467174","21.703714208557","22.4235840346556","22.4193694377773","23.347802067393","24.0023975985141","22.9407772067175","20.5956065136785","21.1350736338762","21.8647216435382","21.5471282098876","21.8335521980183","22.3287072244993","22.89809889964","23.2763976049386","23.738468365914","24.1405216575514","24.4830330049674","23.4606861669956","25.184226287433","23.526483117746","24.0330656327289",
"Fragile and conflict affected situations","FCS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","30.6480145033273","29.011518790183","27.7729210102746","28.1682570333644","29.7574559172778","30.5097223899632","29.3754814680902","28.0529310915556","27.7049978543715","28.3477183938919","27.4347020031947","27.1606641786675","26.6924466569273","28.9803128997037","28.4021382128166","26.6782365803803","19.394295883219","16.977044775535","17.6972143521856","20.6727092683981","23.8056173726487","23.3188834158439","26.4415693772305","27.6802927747829","29.1809694891565","31.2860160479363","31.9766545211623","30.9416140087799","28.0456593691927","29.6087983678019","28.6196827827072","28.6656474731945","29.949201601365","28.2352988981074","23.783488466211","24.0757630835934","23.1093864635676","21.6813273120409","20.701370754821","21.0572489555873","21.4071498799561","22.1883695851758","24.2432706785955","24.7335370452384","25.0816110619298","26.3363001716021","25.8389007629784","25.6123077422429","22.0914413454981",
"Fiji","FJI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","29.4644096337877","21.7006762945505","18.4788946633919","15.7372784443207","17.4605482835952","20.4065930085776","22.1479324630431","18.2997070956389","19.6663133305629","13.6546846477747","5.84623744697849","9.30439766429821","7.44709972831561","7.9168721506442","7.70445550110359","10.0081742052008","20.892658677022","21.1180308854719","28.4559448982736","24.2061403738759","22.5139608668073","17.2698871743529","27.4877417173026","24.3443266832548","15.5672513959311","16.6816765297457","2.69007162981678","6.08553792078977","8.42730512284676","14.5576435716115","14.0863141573111","15.7978187636014","15.830080920172","17.9586422561058","15.093199965172","18.9408181231233","17.5569966883914","14.7584673464378","12.591840361397","6.81754124084954","3.04882636430373","5.80323382526188","0.923992683375093","",
"France","FRA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","27.2998316763127","27.0315509154713","26.6987077180142","26.8049345767899","26.7335371454229","25.9895216209821","23.6001450600055","22.4128478119005","21.9791849103424","21.7027964956179","21.6879211265226","22.7581107312666","22.6166241802747","23.7814321520452","24.3210388599536","24.4240884996616","23.9449093776992","23.3295128169065","21.8574222479333","21.9049491535718","22.2644640287678","22.1397808414186","22.9269971171652","24.0564628597889","24.6346686169191","23.9537654494193","24.2181787718148","23.0742820400457","22.4647522179653","22.8057255201216","22.5603724856177","23.0906581080572","23.6120644240239","23.2750465826869","20.7409080351771","20.794804921561","21.6296114264942","21.0318540578025","20.8530625233337","20.8135742656414","21.5291766759439","21.3638866150615","22.099186232095","22.293646251093","22.8774638050187","19.5283641954174","22.2822654765554","20.6410323280329","20.5872501527241",
"Faroe Islands","FRO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9315823810231","38.9537880564383","40.456005424782","39.2768735183862","33.9419992277356","28.5132129920257","25.4892690136424","16.1137327405404","25.2247054840785","28.4592375811612","21.2435924492655","11.9557311266603","23.3444904114429","28.776649160837","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","38.5849406546553","38.1802668369449","47.8312320340019","48.8423058571424","46.6515266197472","41.6312001858859","43.6814034176693","37.1269576789331","15.2922711406281","12.6756565432582","21.410559582839","22.2927742464585","24.2521288407919","28.7804495389449","19.3258235421189","17.4645026536799","29.1404323144488","32.6824883886484","35.5597313378901","41.4472853980946","25.2456243091448","32.311477101111","41.6571009292979","33.840138640312","34.7473824539948","32.7284319913956","32.121605685704","44.6280548218472","","40.061535309824","44.3913999860643","34.4775806459061","41.1585722703983","43.7611797512154","43.8902969800746","40.3059123459128","42.3866173701812","38.3779967327377","","","","","","","","",
"United Kingdom","GBR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","24.4621229827858","23.4577958801977","22.111734492729","22.9242458767363","20.0630866392019","19.3114249011386","20.6210309266121","21.7693108790608","22.1242878945567","21.2428252316399","19.6411480042688","18.3985837735992","18.2365420308145","18.8801229900319","19.1777177805489","18.6937584575324","17.4951106266819","17.7343995511548","17.9115777037207","17.6264019932966","16.3496153270307","15.6632129401407","14.6499578408125","14.4969397067822","16.6506791531442","15.5228534323987","15.7269338890894","16.2292917369583","17.4805289099435","15.9551397819471","16.5886991014274","16.5240216584058","16.3811417054504","16.1186112942871","15.4723844236668","15.9936384511215","15.2658064278965","14.9160651384004","13.7089979329487","11.9025830347078","13.410002436171","14.3024781713069","12.9149029058058","11.9135958463683","12.7009560485373","12.9240720172424","12.4845682487876","14.9906366956537","14.2538751305031","15.688148312009","14.6920455286274","17.4848773708812","14.9663951533072","13.3830081676611",
"Georgia","GEO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.97365584315792","15.8317360805241","20.4480423536261","10.3417460062997","18.6034005661323","19.0747067792527","16.3535171319032","20.9574479287273","19.0573082825596","11.5886885070681","11.0122190984081","2.93409850180887","0.6570041167702","11.2852320224761","11.2135220416971","14.8841875524022","16.2476880374036","15.725043092066","15.2328762805045","16.7039131633795","17.2195304198296","21.3205681119602","21.2536313128672","12.0932558215424","10.4157096321732","19.5941811052832","19.4330779767651",
"Ghana","GHA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","14.436898162386","8.76811682744505","11.4828184694115","5.40839812762626","8.25537920119132","6.3240548865864","5.70335692451739","5.55491550126661","4.25686434323346","6.74570096946714","8.03420629183088","6.92861967215038","7.57085790884719","9.96409803690273","11.4050986654097","10.5334042069127","11.8626017238105","6.93254444097578","12.8363530125772","19.0772684726225","17.6256053252835","18.0953098591549","10.410867657687","18.0316331753006","9.36319227106192","15.265862335031","21.0927220999351","18.7543227313659","21.1562882203583","22.8716914774714","19.2073105174027","17.4115362889624","6.74378205731545","4.34097386962774","11.0362033554831","4.87086082915232","3.8817620783489","5.26751918545763","15.194813255799","18.232905467115","21.1030520908018","18.6351970656158","15.8596322936306","19.9978831721275","17.5906393130953","21.0755191994104","15.5944657106095","17.8298210993909","14.0730457649544",
"Gibraltar","GIB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1929627379057","39.7702153593512","38.9702968665028","41.6275238440596","44.5910951871563","44.8204396824349","44.965878363892","47.5817019071342","46.4158100035754","45.5895082324533","42.3868170320348","43.6640811589122","40.7502616329841","42.0043093227608","42.4646200854453","41.796104740294","39.9873119888579","44.5744785926973","40.0766114528105","37.8374296395483","1.37003877128163","-3.68353491466949","4.27017722959886","-5.47926900256111","6.58488626464327","3.39274840209758","5.75905457690013","-7.77929363874936","-2.7933186226403","-7.38499054883887","-0.676599169441968","11.4234160174197","10.253013636116","11.1351595504499","9.69479300063676","11.5574800881474","11.6461545157446","7.33583061386802",
"Gambia, The","GMB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","3.80552352488726","11.3828995808645","16.3549098751191","24.2896951578348","19.8679093472855","10.0414058537022","12.1370830468659","22.8807557813299","29.3500543620518","42.2974881469949","30.1147425804924","17.4571036965865","21.8536569196551","8.75105510571943","11.7037432065863","-0.158177872404451","-2.33921457185401","9.45310005775466","-3.31157965844651","7.53891013606952","","","","","","9.79337190099951","6.04996924387319","3.5817991915522","11.7469234967073","9.25175954682511","0.321282014437296","5.3078486389779","-0.353209991380803","6.28663672715035","15.7218659310808","5.58775467653721","11.4097483164872","18.8923575374895","19.9129072007007","18.6834283323969","15.6762381139238","17.9536046916595","26.8890089816515","24.0191249551621","21.4911843321324","28.5378748041994",
"Guinea-Bissau","GNB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","-10.2519060858113","-7.27474257207429","-2.82249989954784","-24.9876559217561","-1.04783330721611","7.51466922728886","6.98036670224032","0.862201071586808","5.47320084842872","1.08341540943137","2.23035143055985","4.94111888499233","3.28717134188608","2.53295437861177","3.59144390864937","-2.11812677463785","","","","-5.27049517955837","11.9369947678586","18.9358685243135","13.5286412826723","6.22037313000969","-0.209688012151224","8.9070130671634","4.47620496364478","6.78016567708572","7.40077747060993","9.55994348364715","5.17345523902503","8.10011613351431","17.5877408924459","16.7901687590122","16.3068122809132","19.4067421736112","16.5897911433288","14.4263950715369","20.6437536070791","16.4251043831258","10.4382568997835","",
"Equatorial Guinea","GNQ","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","34.7371138515102","31.1819379886561","30.4617492415494","30.8505616763028","29.4850489988892","26.8070611784909","27.6935349412433","26.0524899020308","26.7908777817141","26.8925654439709","27.3052549341665","23.693371455591","25.3179686655436","23.8587940111632","23.6004857254676","26.14279492661","24.9778180999761","24.0790068994613","24.7768743492394","23.3776531707952","23.1171653047638","23.989240672575","","19.6691407703525","22.1344262142855","21.3364425841283","19.5722623634575","20.6304300666629","19.8346410064034","17.8584770691949","18.1030238455537","15.1898780267261","12.8449496737126","8.70550489352877","7.96710718893519","4.7996451977027","9.46817684096009","11.8148105352747","11.8755919743115","11.3115181573327","10.3726731013034","9.4606525120089","9.13331870877316","9.0648428985485","4.59724991068175","8.22525102064795","8.57503341213877","10.5866337740486",
"Grenada","GRD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","19.505520682218","17.4480309212259","16.1156718883994","13.9667724370772","10.5803098258388","9.66042823197528","8.60663166379529","7.54487637228219","8.91456818857564","9.86635680094484","7.66302992858743","8.47874641456548","9.18549402722017","10.1972875564513","12.3482922844666","11.4847210362924","11.0207797979889","10.8042327412913","11.1498281409307","9.78074714066667","10.1133794896687","12.0042800609122","11.7896018145724","12.4792217415699","9.97522184960353","13.7200804453513","14.3373541177689","15.6679902798352","13.8021067634893","14.3580389971663","14.455074545749","11.6047357007847","12.7991414663101","11.6471590114794","11.1288429000036","11.5585432623844","11.5997046198082","11.7710154603015","13.5751922075465","14.8239445642748","14.7843429555029","14.6662991562332","16.6716904294331","18.5258898131227","18.9504482792805","17.8174902987145","19.4962584773818",
"Guam","GUM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","6.66809624144464","14.1219160215683","15.8344236601499","13.3116257085879","-2.94240769346381","-6.74349747244244","-11.7506743869891","3.97017879135723","5.72045245614069","","","","","","","12.9362866435572","17.3484752384818","10.358022736825","18.4848815970639","24.1855431407586","17.6056650862443","15.2466767863372","12.6907714414364","9.59245344886014","6.71541564183329","6.67718740305465","11.1780985434251","19.2898019244125","17.4754473139932","","","","","","","","","","","","","","","","","","",
"High income","HIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","22.9680142220459","23.6175373109493","23.8731589930125","24.4616154947137","24.6470455446857","23.6320744846123","23.4185727792315","22.131369836597","21.4450451068337","22.7576370622042","21.9114471559156","21.4968015277295","21.858157317896","22.804877716054","22.3987081364334","21.7626317193404","20.1551649820368","20.2568817033376","19.8330621776834","20.9319832680104","21.6749175472343","23.1012890902649","23.6195578544443","23.6536663897048","23.5074756982194","24.0696965300942","23.0946172165163","22.1973139003626","21.9276890572033","22.6669997121159","23.0543285270548","23.8529379909298","23.4087038676798","21.8890528612718","19.6307253830514","21.0046007117837","21.859908559543","22.3036167584425","22.2539770827707","22.7751811176013","22.8756857203826","22.4427247067298","23.0789182871371","23.3589604102189","23.4470959981868","22.4863376876444","23.7623300838057","23.5690657413925","22.7772231862816",
"Hong Kong SAR, China","HKG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7030030751778","31.4161171620656","31.9780511659929","31.6255941521679","31.0734031351075","33.165804594575","32.3057899681093","32.9408898770809","34.9776120007146","34.4167444929359","36.0229572153312","31.7309332729078","30.891865807468","29.7011051351653","26.7984114975549","25.5491717088387","25.2142312299062","24.8585789100752","25.4616417796271","26.6501787796092","25.7310777729923","24.0416524248707","25.971076793207","28.6115730628268","25.4147023803232","24.6140405298834",
"Honduras","HND","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","16.0995650065978","8.95907473309609","11.4428750535191","15.3399195968829","13.9004177933985","13.3912807064153","8.29076396078406","5.66799290996951","2.73105604632882","2.62985198986606","4.38438238976543","6.79652200167447","5.7191205889582","9.2506462890553","12.9593107803337","8.82241132953202","13.7351290189479","13.8198339033632","12.6169999977851","20.055045689977","23.762892640733","21.9230346440327","20.4361587920484","23.5251662064499","23.9126823524933","26.690822017558","20.2223817970164","18.7884475072047","18.6937986491872","18.8090699710912","20.1841690598439","23.8846004030289","25.080643173072","23.9867921304706","21.4548026765019","18.859223710765","17.5472186844683","18.6987087346658","16.009021356632","12.6974100262328","14.711596300724","19.6753323793373","20.4257952331849","23.1528853592307","19.5805017451609","19.6490385055329","21.9396630169559","18.2740133869675","19.0499443199857","18.9815432229671",
"Heavily indebted poor countries (HIPC)","HPC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2040249550809","17.5990016498242","16.738589691761","16.7417421737452","15.4979339141131","17.8887360715437","18.9005825253073","17.055478025758","17.5903613093656","20.5202950763174","19.1477607848654","19.8137997181476","20.6515271622467","19.5713651622699","20.3225506994939","20.1046488332668","20.3839751860255","19.516473214317","",
"Croatia","HRV","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9711768734303","17.8036349684933","18.2605750583559","17.4735953731696","18.1168720859245","19.9558983981771","18.8024102699285","20.3067604983837","20.3305773925313","18.811202627863","17.7867904899963","18.1428008058667","17.2039540134161","15.8104550818609","17.8391709250901","18.4700968163166","22.2457869421232","22.1812341076619","24.4184285390035","23.8734161547031","24.6661621222174","22.5919133299994","22.59296445365","22.998871073136","24.2694523759533",
"Haiti","HTI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.82784212626","9.73208708960802","2.96781005447229","11.4075361586546","11.065458953421","-4.55662266729989","-0.968544743577709","26.4340586864379","26.9159832554291","23.182984381365","25.7888310752893","26.572812759263","6.90343645399983","6.21281642967573","9.04927764857767","15.8182079470619","10.5834290874523","9.91501336011878","13.239462805258","8.29424804605831","10.6538018084597","11.5534588117515","24.1299714037935","18.4843891975423","14.2317338119252","13.7405924666739","11.6072184124707","12.3606104544892","12.4941604150401","15.7862506949783","12.0313771202585","15.721583421577","17.7218579557993","13.402198874312","11.6020731885576","11.3718590638407",
"Hungary","HUN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2312886304069","15.9787704507867","11.8782870750749","15.6968378591911","19.3348440215345","20.7515942299167","21.5032979008876","21.3454109449829","18.7096480198693","19.2514346029452","19.7735955584845","18.5437114414915","15.7857168720188","16.6964654893555","16.5738495329984","18.0811684122122","16.7646857431722","17.7734224368589","19.794322204664","20.785447344996","21.0032800814391","21.1328684515223","24.5552400294921","24.6238784599079","25.3919920522116","25.7731969872369","24.7224594658578","26.7926898935142","27.4721518334074","26.2651792646486","26.5643263130347","25.7321254468954","25.7777028362411",
"IBRD only","IBD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.6134467747675","26.471694593183","27.6381219381527","28.616135073241","27.5634921548303","29.1955021610321","30.347481204571","29.8355604955771","28.6255007881608","29.3587082609258","30.4835434001143","31.5427327478472","31.4994138713776","29.8649758799286","29.5625748852977","29.5346587325911","28.5767963409034","27.9900195921031","28.8013959544997","28.9504814609544","29.7772440092149","31.3958280911751","33.5493715618819","34.3143385959907","36.0798559982586","36.9662313794994","37.4579205353571","35.0653983535509","36.3849316506331","35.7257207368645","34.9565230103821","33.8619807161784","33.5899298102721","32.6528344903633","31.9366953274818","32.4641148207269","32.5873971172079","31.8786194544464","31.5925270014548","33.3748993200818","33.6966718937451","32.2150370918361",
"IDA & IBRD total","IBT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.1625300835881","26.0351423591535","27.0720050441671","28.0241271897411","27.1056327952374","28.6805193059052","29.7184568320538","29.2555443907084","28.1339153696806","28.860473231067","29.9320289541357","30.924978710963","31.0000379671702","29.4160019782313","29.101396110959","29.0947938602676","28.1744703563738","27.6036693695748","28.4070701625014","28.5778495235247","29.4151260240449","30.9931353706453","33.0902078664777","33.6895042589914","35.4181140313705","36.2453550468514","36.7118481349851","34.3570412834178","35.6758230123781","35.0339207516367","34.2486113840778","33.2025123480495","32.9967918456792","32.049656112943","31.3991691532186","31.9980468016734","32.0645614048648","31.4018126927837","31.1373001974925","32.8317215592036","33.1005946677563","31.828795919813",
"IDA total","IDA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.044955152218","21.5981619204253","","","","22.6923566220855","","","",
"IDA blend","IDB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","20.1975678873526","15.5313205825706","23.915236915639","23.0560887741365","23.5270722375656","21.0267627036098","24.1022405169749","23.3160088804558","26.1862182125523","22.4536417723066","22.0730005134311","23.3004216565436","28.9981474546343","29.8716953233965","28.1384618646814","27.8080799259437","29.0309412324569","22.4224923294215","13.2018044083338","26.2868992080315","27.1997939280408","23.0174077823404","20.6840503559517","20.7642899473513","24.3384866318462","25.7771435873661","25.1791234447947","28.4524126144201","29.0563767984661","32.7274229888576","33.2200730493189","31.9853697689071","31.121766640017","30.6689094593454","30.1233564897256","29.9227683259261","30.8783634343345","31.6805227941181","30.9027135118902","29.2246087288628","32.9372955843752","36.9628476348372","35.9478956961022",
